,Year,Channel,Arm,Values,Seed,Scenario
1242,2020.8461538461488,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1243,2020.8653846153795,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1244,2020.8846153846102,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1245,2020.903846153841,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1246,2020.9230769230717,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1247,2020.9423076923024,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1248,2020.961538461533,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1249,2020.9807692307638,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1250,2020.9999999999945,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1251,2021.0192307692253,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1252,2021.038461538456,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1253,2021.0576923076867,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1254,2021.0769230769174,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1255,2021.0961538461481,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1256,2021.1153846153788,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1257,2021.1346153846096,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1258,2021.1538461538403,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1259,2021.173076923071,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1260,2021.1923076923017,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1261,2021.2115384615324,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1262,2021.2307692307631,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1263,2021.2499999999939,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1264,2021.2692307692246,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1265,2021.2884615384553,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1266,2021.307692307686,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1267,2021.3269230769167,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1268,2021.3461538461474,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1269,2021.3653846153782,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1270,2021.3846153846089,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1271,2021.4038461538396,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1272,2021.4230769230703,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1273,2021.442307692301,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1274,2021.4615384615317,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1275,2021.4807692307625,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1276,2021.4999999999932,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1277,2021.519230769224,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1278,2021.5384615384546,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1279,2021.5576923076853,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1280,2021.576923076916,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1281,2021.5961538461468,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1282,2021.6153846153775,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1283,2021.6346153846082,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1284,2021.653846153839,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1285,2021.6730769230696,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1286,2021.6923076923003,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1287,2021.711538461531,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1288,2021.7307692307618,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1289,2021.7499999999925,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1290,2021.7692307692232,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1291,2021.788461538454,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1292,2021.8076923076846,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1293,2021.8269230769154,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1294,2021.846153846146,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1295,2021.8653846153768,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1296,2021.8846153846075,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1297,2021.9038461538382,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1298,2021.923076923069,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1299,2021.9423076922997,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1300,2021.9615384615304,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1301,2021.980769230761,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1302,2021.9999999999918,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1303,2022.0192307692225,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1304,2022.0384615384532,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1305,2022.057692307684,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1306,2022.0769230769147,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1307,2022.0961538461454,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1308,2022.1153846153761,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1309,2022.1346153846068,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1310,2022.1538461538375,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1311,2022.1730769230683,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1312,2022.192307692299,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1313,2022.2115384615297,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1314,2022.2307692307604,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1315,2022.2499999999911,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1316,2022.2692307692218,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1317,2022.2884615384526,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1318,2022.3076923076833,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1319,2022.326923076914,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1320,2022.3461538461447,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1321,2022.3653846153754,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1322,2022.3846153846061,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1323,2022.4038461538369,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1324,2022.4230769230676,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1325,2022.4423076922983,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1326,2022.461538461529,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1327,2022.4807692307597,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1328,2022.4999999999905,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1329,2022.5192307692212,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1330,2022.5384615384519,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1331,2022.5576923076826,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1332,2022.5769230769133,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1333,2022.596153846144,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1334,2022.6153846153748,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1335,2022.6346153846055,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1336,2022.6538461538362,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1337,2022.673076923067,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1338,2022.6923076922976,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1339,2022.7115384615283,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1340,2022.730769230759,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1341,2022.7499999999898,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1342,2022.7692307692205,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1343,2022.7884615384512,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1344,2022.807692307682,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1345,2022.8269230769126,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1346,2022.8461538461434,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1347,2022.865384615374,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1348,2022.8846153846048,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1349,2022.9038461538355,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1350,2022.9230769230662,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1351,2022.942307692297,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1352,2022.9615384615277,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1353,2022.9807692307584,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1354,2022.999999999989,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1355,2023.0192307692198,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1356,2023.0384615384505,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1357,2023.0576923076812,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1358,2023.076923076912,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1359,2023.0961538461427,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1360,2023.1153846153734,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1361,2023.134615384604,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1362,2023.1538461538348,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1363,2023.1730769230655,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1364,2023.1923076922963,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1365,2023.211538461527,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1366,2023.2307692307577,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1367,2023.2499999999884,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1368,2023.2692307692191,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1369,2023.2884615384498,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1370,2023.3076923076806,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1371,2023.3269230769113,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
1372,2023.346153846142,Co-Prevalent Cases,Control,27,1,Relative sus & trans het + nutrition-->TB activation
